,OBJECTID,POSTALCODE,ST_NAME,MUN_NAME,SETT_NAME,SETT_TYPE,AREA
12328,12329,09800,DISTRITO FEDERAL,IZTAPALAPA,BARRIO SAN ANTONIO CULHUACAN,COLONIA,700029358.0
12329,12330,09800,DISTRITO FEDERAL,IZTAPALAPA,BARRIO TULA CULHUACAN,COLONIA,700029358.0
12330,12331,09809,DISTRITO FEDERAL,IZTAPALAPA,VALLE DE LUCES,UNIDAD HABITACIONAL,700029358.0
12331,12332,09810,DISTRITO FEDERAL,IZTAPALAPA,MINERVA,COLONIA,700029358.0
12332,12333,09810,DISTRITO FEDERAL,IZTAPALAPA,PROGRESO DEL SUR,COLONIA,700029358.0
12333,12334,09810,DISTRITO FEDERAL,IZTAPALAPA,GRANJAS ESMERALDA,COLONIA,700029358.0
12334,12335,09810,DISTRITO FEDERAL,IZTAPALAPA,LOS CIPRESES,COLONIA,700029358.0
12335,12336,09819,DISTRITO FEDERAL,IZTAPALAPA,VALLE DEL SUR,COLONIA,700029358.0
12336,12337,09820,DISTRITO FEDERAL,IZTAPALAPA,RICARDO FLORES MAGON,COLONIA,700029358.0
12337,12338,09820,DISTRITO FEDERAL,IZTAPALAPA,SANTA ISABEL INDUSTRIAL,COLONIA,700029358.0
12338,12339,09820,DISTRITO FEDERAL,IZTAPALAPA,EL SANTUARIO,COLONIA,700029358.0
12339,12340,09820,DISTRITO FEDERAL,IZTAPALAPA,ESTRELLA DEL SUR,COLONIA,700029358.0
12340,12341,09828,DISTRITO FEDERAL,IZTAPALAPA,AMPL RICARDO FLORES MAGON,COLONIA,700029358.0
12341,12342,09829,DISTRITO FEDERAL,IZTAPALAPA,AMPL EL SANTUARIO,FRACCIONAMIENTO,700029358.0
12342,12343,09830,DISTRITO FEDERAL,IZTAPALAPA,EL MOLINO,COLONIA,700029358.0
12343,12344,09830,DISTRITO FEDERAL,IZTAPALAPA,LOMAS EL MANTO,COLONIA,700029358.0
12344,12345,09830,DISTRITO FEDERAL,IZTAPALAPA,LOS ANGELES,COLONIA,700029358.0
12345,12346,09830,DISTRITO FEDERAL,IZTAPALAPA,PARAJE SAN JUAN,COLONIA,700029358.0
12346,12347,09830,DISTRITO FEDERAL,IZTAPALAPA,CUITLAHUAC EL ROSAL,COLONIA,700029358.0
12347,12348,09830,DISTRITO FEDERAL,IZTAPALAPA,EL MANTO,COLONIA,700029358.0
12348,12349,09836,DISTRITO FEDERAL,IZTAPALAPA,UNIDAD HAB CUITLAHUAC,UNIDAD HABITACIONAL,700029358.0
12349,12350,09837,DISTRITO FEDERAL,IZTAPALAPA,8VA AMPLIACION SAN MIGUEL,COLONIA,700029358.0
12350,12351,09838,DISTRITO FEDERAL,IZTAPALAPA,PLAN DE IGUALA,COLONIA,700029358.0
12351,12352,09839,DISTRITO FEDERAL,IZTAPALAPA,SAN LORENZO TEZONCO,UNIDAD HABITACIONAL,700029358.0
12352,12353,09839,DISTRITO FEDERAL,IZTAPALAPA,UNIDAD HAB FOVISSSTE SAN JUAN,UNIDAD HABITACIONAL,700029358.0
12353,12354,09839,DISTRITO FEDERAL,IZTAPALAPA,PARAJE SAN JUAN 2DA AMPL,UNIDAD HABITACIONAL,700029358.0
12354,12355,09839,DISTRITO FEDERAL,IZTAPALAPA,SAN JUAN JOYA,UNIDAD HABITACIONAL,700029358.0
12355,12356,09840,DISTRITO FEDERAL,IZTAPALAPA,LOS REYES CULHUACAN,PUEBLO,700029358.0
12356,12357,09840,DISTRITO FEDERAL,IZTAPALAPA,Z URB EJ LOS REYES CULHUACAN,PUEBLO,700029358.0
12357,12358,09850,DISTRITO FEDERAL,IZTAPALAPA,SAN NICOLAS TOLENTINO,UNIDAD HABITACIONAL,700029358.0
12358,12359,09850,DISTRITO FEDERAL,IZTAPALAPA,SANTA MARIA DEL MONTE,UNIDAD HABITACIONAL,700029358.0
12359,12360,09850,DISTRITO FEDERAL,IZTAPALAPA,PANTEON CIVIL DE IZTAPALAPA,UNIDAD HABITACIONAL,700029358.0
12360,12361,09850,DISTRITO FEDERAL,IZTAPALAPA,SAN JUAN XALPA,UNIDAD HABITACIONAL,700029358.0
12361,12362,09856,DISTRITO FEDERAL,IZTAPALAPA,AMPL VERACRUZANA,COLONIA,700029358.0
12362,12363,09856,DISTRITO FEDERAL,IZTAPALAPA,ESTADO DE VERACRUZ,COLONIA,700029358.0
12363,12364,09857,DISTRITO FEDERAL,IZTAPALAPA,INFONAVIT SAN FRANCISCO,UNIDAD HABITACIONAL,700029358.0
12364,12365,09858,DISTRITO FEDERAL,IZTAPALAPA,PARAJE SAN JUAN CERRO,COLONIA,700029358.0
12365,12366,09858,DISTRITO FEDERAL,IZTAPALAPA,SAN JUAN CENTRO,COLONIA,700029358.0
12366,12367,09859,DISTRITO FEDERAL,IZTAPALAPA,BENITO JUAREZ,COLONIA,700029358.0
12367,12368,09860,DISTRITO FEDERAL,IZTAPALAPA,CERRO DE LA ESTRELLA,UNIDAD HABITACIONAL,700029358.0
12368,12369,09860,DISTRITO FEDERAL,IZTAPALAPA,EL RODEO,UNIDAD HABITACIONAL,700029358.0
12369,12370,09860,DISTRITO FEDERAL,IZTAPALAPA,MARIA ESTHER ZUNO DE ECHEVERRIA,UNIDAD HABITACIONAL,700029358.0
12370,12371,09860,DISTRITO FEDERAL,IZTAPALAPA,PARQUE NACIONAL CERRO DE LA ESTRELLA,UNIDAD HABITACIONAL,700029358.0
12371,12372,09860,DISTRITO FEDERAL,IZTAPALAPA,SABADELL BELLAVISTA,UNIDAD HABITACIONAL,700029358.0
12372,12373,09860,DISTRITO FEDERAL,IZTAPALAPA,UNIDAD HAB BELLAVISTA,UNIDAD HABITACIONAL,700029358.0
12373,12374,09860,DISTRITO FEDERAL,IZTAPALAPA,AMPL BELLAVISTA,UNIDAD HABITACIONAL,700029358.0
12374,12375,09860,DISTRITO FEDERAL,IZTAPALAPA,CASA BLANCA,UNIDAD HABITACIONAL,700029358.0
12375,12376,09868,DISTRITO FEDERAL,IZTAPALAPA,SAN JUAN ESTRELLA,UNIDAD HABITACIONAL,700029358.0
12376,12377,09870,DISTRITO FEDERAL,IZTAPALAPA,ZONA URBANA EJIDAL SAN ANDRÉS TOMATLAN,PUEBLO,700029358.0
12377,12378,09870,DISTRITO FEDERAL,IZTAPALAPA,12 DE DICIEMBRE,PUEBLO,700029358.0
12378,12379,09870,DISTRITO FEDERAL,IZTAPALAPA,SAN ANDRES TOMATLAN,PUEBLO,700029358.0
12379,12380,09870,DISTRITO FEDERAL,IZTAPALAPA,SANTA MARIA TOMATLAN,PUEBLO,700029358.0
12380,12381,09880,DISTRITO FEDERAL,IZTAPALAPA,LOMAS ESTRELLA 1RA SECCION,UNIDAD HABITACIONAL,700029358.0
12381,12382,09880,DISTRITO FEDERAL,IZTAPALAPA,VERGEL,UNIDAD HABITACIONAL,700029358.0
12382,12383,09880,DISTRITO FEDERAL,IZTAPALAPA,CAMPESTRE ESTRELLAS,UNIDAD HABITACIONAL,700029358.0
12383,12384,09880,DISTRITO FEDERAL,IZTAPALAPA,GRANJAS ESTRELLA,UNIDAD HABITACIONAL,700029358.0
12384,12385,09885,DISTRITO FEDERAL,IZTAPALAPA,TRIANGULO DE LAS AGUJAS,UNIDAD HABITACIONAL,700029358.0
12385,12386,09885,DISTRITO FEDERAL,IZTAPALAPA,UNIDAD HAB MILITAR SEDENA,UNIDAD HABITACIONAL,700029358.0
12386,12387,09890,DISTRITO FEDERAL,IZTAPALAPA,UNIDAD HAB TULYEHUALCO,COLONIA,700029358.0
12387,12388,09890,DISTRITO FEDERAL,IZTAPALAPA,LOMAS ESTRELLA,COLONIA,700029358.0
12388,12389,09890,DISTRITO FEDERAL,IZTAPALAPA,LOMAS ESTRELLA 2DA SECCION,COLONIA,700029358.0
12389,12390,09897,DISTRITO FEDERAL,IZTAPALAPA,UNIDAD HAB CARLOS JONGITUD BARRIOS,COLONIA,700029358.0
12390,12391,09898,DISTRITO FEDERAL,IZTAPALAPA,UNIDAD HAB BENITO JUAREZ,UNIDAD HABITACIONAL,700029358.0
12391,12392,09900,DISTRITO FEDERAL,IZTAPALAPA,BARRIO SAN LORENZO TEZONCO,BARRIO,700029358.0
12392,12393,09900,DISTRITO FEDERAL,IZTAPALAPA,BARRIO GUADALUPE,BARRIO,700029358.0
12393,12394,09900,DISTRITO FEDERAL,IZTAPALAPA,BARRIO SAN ANTONIO,BARRIO,700029358.0
12394,12395,09910,DISTRITO FEDERAL,IZTAPALAPA,LA ESPERANZA,UNIDAD HABITACIONAL,700029358.0
12395,12396,09920,DISTRITO FEDERAL,IZTAPALAPA,JOSE LOPEZ PORTILLO,COLONIA,700029358.0
12396,12397,09930,DISTRITO FEDERAL,IZTAPALAPA,EL ROSARIO,COLONIA,700029358.0
12397,12398,09940,DISTRITO FEDERAL,IZTAPALAPA,JARDINES DE SAN LORENZO TEZONCO,COLONIA,700029358.0
12398,12399,09960,DISTRITO FEDERAL,IZTAPALAPA,EL MOLINO TEZONCO,UNIDAD HABITACIONAL,700029358.0
12399,12400,09960,DISTRITO FEDERAL,IZTAPALAPA,EX HACIENDA SAN NICOLAS TOLENTINO,UNIDAD HABITACIONAL,700029358.0
12400,12401,09960,DISTRITO FEDERAL,IZTAPALAPA,LA PLANTA,UNIDAD HABITACIONAL,700029358.0
12401,12402,09960,DISTRITO FEDERAL,IZTAPALAPA,CONJUNTO HAB CELOALLIOTLI,UNIDAD HABITACIONAL,700029358.0
12402,12403,09960,DISTRITO FEDERAL,IZTAPALAPA,COOPERATIVA ALLAPETLALLI,UNIDAD HABITACIONAL,700029358.0
12403,12404,09970,DISTRITO FEDERAL,IZTAPALAPA,SAN JOSE BUENAVISTA,COLONIA,700029358.0
12404,12405,10000,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LOMAS QUEBRADAS,COLONIA,700029324.0
12405,12406,10010,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LA MALINCHE,COLONIA,700029324.0
12406,12407,10010,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,SAN BARTOLO AMEYALCO,COLONIA,700029324.0
12407,12408,10020,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,CUAUHTEMOC,COLONIA,700029324.0
12408,12409,10100,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,INDEPENDENCIA SAN RAMON,UNIDAD HABITACIONAL,700029324.0
12409,12410,10100,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,UNIDAD INDEPENDENCIA IMSS,UNIDAD HABITACIONAL,700029324.0
12410,12411,10100,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,INDEPENDENCIA BATAN NORTE,UNIDAD HABITACIONAL,700029324.0
12411,12412,10100,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,INDEPENDENCIA BATAN SUR,UNIDAD HABITACIONAL,700029324.0
12412,12413,10110,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,PUENTE SIERRA,FRACCIONAMIENTO,700029324.0
12413,12414,10200,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,PEDREGAL DE SAN JERONIMO,COLONIA,700029324.0
12414,12415,10200,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,SAN JERONIMO LIDICE,COLONIA,700029324.0
12415,12416,10300,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,PUEBLO SAN BERNABE OCOTEPEC,PUEBLO,700029324.0
12416,12417,10320,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,CERRO DEL JUDIO,COLONIA,700029324.0
12417,12418,10320,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,EL TANQUE,COLONIA,700029324.0
12418,12419,10330,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LAS CRUCES,COLONIA,700029324.0
12419,12420,10340,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LOS PADRES,COLONIA,700029324.0
12420,12421,10350,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LOMAS DE SAN BERNABE,COLONIA,700029324.0
12421,12422,10360,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,OCOTAL,COLONIA,700029324.0
12422,12423,10360,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,HUAYATLA,COLONIA,700029324.0
12423,12424,10360,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,HUEYOTLA,COLONIA,700029324.0
12424,12425,10369,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,TIERRA UNIDA,COLONIA,700029324.0
12425,12426,10370,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LAS PALMAS,COLONIA,700029324.0
12426,12427,10370,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,ATACAXCO,COLONIA,700029324.0
12427,12428,10379,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,VISTA HERMOSA,COLONIA,700029324.0
12428,12429,10380,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,BARROS SIERRA,COLONIA,700029324.0
12429,12430,10400,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,SAN JERONIMO ACULCO,COLONIA,700029324.0
12430,12431,10500,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,SAN FRANCISCO,COLONIA,700029324.0
12431,12432,10580,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,BARRIO BARRANCA SECA,COLONIA,700029324.0
12432,12433,10600,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,EL ROSAL,COLONIA,700029324.0
12433,12434,10610,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,EL TORO,COLONIA,700029324.0
12434,12435,10620,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,POTRERILLO,COLONIA,700029324.0
12435,12436,10640,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,PUEBLO NUEVO BAJO,COLONIA,700029324.0
12436,12437,10640,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LA CARBONERA,COLONIA,700029324.0
12437,12438,10640,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,PUEBLO NUEVO ALTO,COLONIA,700029324.0
12438,12439,10660,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,EL ERMITAÑO,COLONIA,700029324.0
12439,12440,10660,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,RINCON DE TLACUILOTITLA,COLONIA,700029324.0
12440,12441,10700,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,HEROES DE PADIERNA,COLONIA,700029324.0
12441,12442,10710,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,SANTA TERESA,COLONIA,700029324.0
12442,12443,10740,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,RESIDENCIAL SANTA TERESA,CONDOMINIO,700029324.0
12443,12444,10800,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LA CRUZ,COLONIA,700029324.0
12444,12445,10820,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,GUADALUPE,COLONIA,700029324.0
12445,12446,10830,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LA CONCEPCION,COLONIA,700029324.0
12446,12447,10840,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,BARRIO PLAZUELA DEL PEDREGAL,BARRIO,700029324.0
12447,12448,10840,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LAS CALLES,BARRIO,700029324.0
12448,12449,10900,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,PUEBLO SAN NICOLAS TOTOLAPAN,PUEBLO,700029324.0
12449,12450,10910,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,PUEBLO LA MAGDALENA CONTRERAS,PUEBLO,700029324.0
12450,12451,10920,DISTRITO FEDERAL,LA MAGDALENA CONTRERAS,LAS HUERTAS,COLONIA,700029324.0
12451,12452,11000,DISTRITO FEDERAL,MIGUEL HIDALGO,LOMAS DE VIRREYES,COLONIA,700029167.0
12452,12453,11000,DISTRITO FEDERAL,MIGUEL HIDALGO,REAL DE LOMAS,COLONIA,700029167.0
12453,12454,11000,DISTRITO FEDERAL,MIGUEL HIDALGO,LOMAS ALTAS,COLONIA,700029167.0
12454,12455,11000,DISTRITO FEDERAL,MIGUEL HIDALGO,LOMAS DE CHAPULTEPEC,COLONIA,700029167.0
12455,12456,11040,DISTRITO FEDERAL,MIGUEL HIDALGO,MOLINO DEL REY,COLONIA,700029167.0
12456,12457,11100,DISTRITO FEDERAL,MIGUEL HIDALGO,3RA SECC DEL BOSQUE DE CHAPULTEPEC,EQUIPAMIENTO,700029167.0
12457,12458,11100,DISTRITO FEDERAL,MIGUEL HIDALGO,1RA SECC DEL BOSQUE DE CHAPULTEPEC,EQUIPAMIENTO,700029167.0
12458,12459,11100,DISTRITO FEDERAL,MIGUEL HIDALGO,2DA SECC DEL BOSQUE DE CHAPULTEPEC,EQUIPAMIENTO,700029167.0
12459,12460,11200,DISTRITO FEDERAL,MIGUEL HIDALGO,MILITAR 1 K LOMAS DE SOTELO,COLONIA,700029167.0
12460,12461,11200,DISTRITO FEDERAL,MIGUEL HIDALGO,UNIDAD HAB LOMA HERMOSA,COLONIA,700029167.0
12461,12462,11200,DISTRITO FEDERAL,MIGUEL HIDALGO,UNIDAD HAB LOMAS DE SOTELO,COLONIA,700029167.0
12462,12463,11200,DISTRITO FEDERAL,MIGUEL HIDALGO,LOMA HERMOSA,COLONIA,700029167.0
12463,12464,11200,DISTRITO FEDERAL,MIGUEL HIDALGO,LOMAS DE SOTELO,COLONIA,700029167.0
12464,12465,11210,DISTRITO FEDERAL,MIGUEL HIDALGO,SAN LORENZO TLALTENANGO,PUEBLO,700034234.0
12465,12466,11219,DISTRITO FEDERAL,MIGUEL HIDALGO,REFINERIA 18 DE MARZO,GRAN USUARIO,700029167.0
12466,12467,11220,DISTRITO FEDERAL,MIGUEL HIDALGO,PERIODISTA,UNIDAD HABITACIONAL,700029167.0
12467,12468,11230,DISTRITO FEDERAL,MIGUEL HIDALGO,NUEVA ARGENTINA,COLONIA,700029167.0
12468,12469,11240,DISTRITO FEDERAL,MIGUEL HIDALGO,IGNACIO MANUEL ALTAMIRANO,COLONIA,700029167.0
12469,12470,11250,DISTRITO FEDERAL,MIGUEL HIDALGO,10 DE ABRIL,COLONIA,700029167.0
12470,12471,11259,DISTRITO FEDERAL,MIGUEL HIDALGO,TATA LAZARO,UNIDAD HABITACIONAL,700029167.0
12471,12472,11260,DISTRITO FEDERAL,MIGUEL HIDALGO,MEXICO NUEVO,COLONIA,700029167.0
12472,12473,11260,DISTRITO FEDERAL,MIGUEL HIDALGO,SAN JOAQUIN,COLONIA,700029167.0
12473,12474,11270,DISTRITO FEDERAL,MIGUEL HIDALGO,ARGENTINA ANTIGUA,COLONIA,700029167.0
12474,12475,11280,DISTRITO FEDERAL,MIGUEL HIDALGO,TORREBLANCA,COLONIA,700029167.0
12475,12476,11289,DISTRITO FEDERAL,MIGUEL HIDALGO,AMPL TORREBLANCA,COLONIA,700029167.0
12476,12477,11290,DISTRITO FEDERAL,MIGUEL HIDALGO,HUICHAPAN,COLONIA,700029167.0
12477,12478,11290,DISTRITO FEDERAL,MIGUEL HIDALGO,SAN DIEGO OCOYOACAC,COLONIA,700029167.0
12478,12479,11300,DISTRITO FEDERAL,MIGUEL HIDALGO,VERONICA ANZURES,COLONIA,700029167.0
12479,12480,11310,DISTRITO FEDERAL,MIGUEL HIDALGO,ANAHUAC MARIANO ESCOBEDO,COLONIA,700029167.0
12480,12481,11320,DISTRITO FEDERAL,MIGUEL HIDALGO,ANAHUAC,COLONIA,700029167.0
12481,12482,11320,DISTRITO FEDERAL,MIGUEL HIDALGO,CASA BLANCA,COLONIA,700029167.0
12482,12483,11320,DISTRITO FEDERAL,MIGUEL HIDALGO,MARINA NACIONAL,COLONIA,700029167.0
12483,12484,11330,DISTRITO FEDERAL,MIGUEL HIDALGO,UN HOGAR PARA NOSOTROS,COLONIA,700029167.0
12484,12485,11340,DISTRITO FEDERAL,MIGUEL HIDALGO,SANTO TOMAS,COLONIA,700029167.0
12485,12486,11350,DISTRITO FEDERAL,MIGUEL HIDALGO,PLUTARCO ELIAS CALLES,COLONIA,700029167.0
12486,12487,11360,DISTRITO FEDERAL,MIGUEL HIDALGO,AGRICULTURA,COLONIA,700029167.0
12487,12488,11370,DISTRITO FEDERAL,MIGUEL HIDALGO,TLAXPANA,COLONIA,700029167.0
12488,12489,11400,DISTRITO FEDERAL,MIGUEL HIDALGO,POPOTLA,COLONIA,700029167.0
12489,12490,11410,DISTRITO FEDERAL,MIGUEL HIDALGO,TACUBA,COLONIA,700029167.0
12490,12491,11410,DISTRITO FEDERAL,MIGUEL HIDALGO,ANGEL ZIMBRON,COLONIA,700029167.0
12491,12492,11410,DISTRITO FEDERAL,MIGUEL HIDALGO,LEGARIA,COLONIA,700029167.0
12492,12493,11420,DISTRITO FEDERAL,MIGUEL HIDALGO,NEXTITLA,COLONIA,700029167.0
12493,12494,11430,DISTRITO FEDERAL,MIGUEL HIDALGO,PENSIL NORTE,COLONIA,700029167.0
12494,12495,11430,DISTRITO FEDERAL,MIGUEL HIDALGO,VENTURA PEREZ DE ALBA,COLONIA,700029167.0
12495,12496,11440,DISTRITO FEDERAL,MIGUEL HIDALGO,REFORMA PENSIL,COLONIA,700029167.0
12496,12497,11440,DISTRITO FEDERAL,MIGUEL HIDALGO,SAN JUANICO,COLONIA,700029167.0
12497,12498,11450,DISTRITO FEDERAL,MIGUEL HIDALGO,MODELO,COLONIA,700029167.0
12498,12499,11450,DISTRITO FEDERAL,MIGUEL HIDALGO,AHUEHUETES ANAHUAC,COLONIA,700029167.0
12499,12500,11450,DISTRITO FEDERAL,MIGUEL HIDALGO,ANAHUAC PERALITOS,COLONIA,700029167.0
12500,12501,11460,DISTRITO FEDERAL,MIGUEL HIDALGO,LAGO SUR,COLONIA,700029167.0
12501,12502,11460,DISTRITO FEDERAL,MIGUEL HIDALGO,MANZANOS,COLONIA,700029167.0
12502,12503,11460,DISTRITO FEDERAL,MIGUEL HIDALGO,ANAHUAC DOS LAGOS,COLONIA,700029167.0
12503,12504,11460,DISTRITO FEDERAL,MIGUEL HIDALGO,LAGO NORTE,COLONIA,700029167.0
12504,12505,11470,DISTRITO FEDERAL,MIGUEL HIDALGO,PANTEON FRANCES,COLONIA,700029167.0
12505,12506,11470,DISTRITO FEDERAL,MIGUEL HIDALGO,5 DE MAYO,COLONIA,700029167.0
12506,12507,11470,DISTRITO FEDERAL,MIGUEL HIDALGO,DEPORTIVA PENSIL,COLONIA,700029167.0
12507,12508,11480,DISTRITO FEDERAL,MIGUEL HIDALGO,FRANCISCO I MADERO,COLONIA,700029167.0
12508,12509,11480,DISTRITO FEDERAL,MIGUEL HIDALGO,POPO,COLONIA,700029167.0
12509,12510,11489,DISTRITO FEDERAL,MIGUEL HIDALGO,AMPL POPO,COLONIA,700029167.0
12510,12511,11490,DISTRITO FEDERAL,MIGUEL HIDALGO,CUAUHTEMOC PENSIL,COLONIA,700029167.0
12511,12512,11490,DISTRITO FEDERAL,MIGUEL HIDALGO,PENSIL SUR,COLONIA,700029167.0
12512,12513,11500,DISTRITO FEDERAL,MIGUEL HIDALGO,IRRIGACION,COLONIA,700029167.0
12513,12514,11510,DISTRITO FEDERAL,MIGUEL HIDALGO,DEL BOSQUE,COLONIA,700029167.0
12514,12515,11510,DISTRITO FEDERAL,MIGUEL HIDALGO,LOS MORALES,COLONIA,700029167.0
12515,12516,11520,DISTRITO FEDERAL,MIGUEL HIDALGO,GRANADA,COLONIA,700029167.0
12516,12517,11529,DISTRITO FEDERAL,MIGUEL HIDALGO,AMPL GRANADA,COLONIA,700029167.0
12517,12518,11530,DISTRITO FEDERAL,MIGUEL HIDALGO,LOS MORALES SECC ALAMEDA,COLONIA,700029167.0
12518,12519,11540,DISTRITO FEDERAL,MIGUEL HIDALGO,LOS MORALES SECC PALMAS,COLONIA,700029167.0
12519,12520,11550,DISTRITO FEDERAL,MIGUEL HIDALGO,POLANCO REFORMA,COLONIA,700029167.0
12520,12521,11560,DISTRITO FEDERAL,MIGUEL HIDALGO,PALMITAS,COLONIA,700029167.0
12521,12522,11560,DISTRITO FEDERAL,MIGUEL HIDALGO,POLANCO CHAPULTEPEC,COLONIA,700029167.0
12522,12523,11580,DISTRITO FEDERAL,MIGUEL HIDALGO,RINCON DEL BOSQUE,COLONIA,700029167.0
12523,12524,11580,DISTRITO FEDERAL,MIGUEL HIDALGO,BOSQUES DE CHAPULTEPEC,COLONIA,700029167.0
12524,12525,11580,DISTRITO FEDERAL,MIGUEL HIDALGO,CHAPULTEPEC MORALES,COLONIA,700029167.0
12525,12526,11590,DISTRITO FEDERAL,MIGUEL HIDALGO,ANZURES,COLONIA,700029167.0
12526,12527,11590,DISTRITO FEDERAL,MIGUEL HIDALGO,NUEVA ANZURES,COLONIA,700029167.0
12527,12528,11600,DISTRITO FEDERAL,MIGUEL HIDALGO,RESIDENCIAL MILITAR,COLONIA,700029167.0
12528,12529,11650,DISTRITO FEDERAL,MIGUEL HIDALGO,REFORMA SOCIAL,COLONIA,700029167.0
12529,12530,11700,DISTRITO FEDERAL,MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,COLONIA,700029167.0
12530,12531,11800,DISTRITO FEDERAL,MIGUEL HIDALGO,ESCANDON,COLONIA,700029167.0
12531,12532,11810,DISTRITO FEDERAL,MIGUEL HIDALGO,16 DE SEPTIEMBRE,COLONIA,700029167.0
12532,12533,11820,DISTRITO FEDERAL,MIGUEL HIDALGO,AMERICA,COLONIA,700029167.0
12533,12534,11830,DISTRITO FEDERAL,MIGUEL HIDALGO,DANIEL GARZA,COLONIA,700029167.0
12534,12535,11840,DISTRITO FEDERAL,MIGUEL HIDALGO,AMPL DANIEL GARZA,COLONIA,700029167.0
12535,12536,11850,DISTRITO FEDERAL,MIGUEL HIDALGO,SAN MIGUEL CHAPULTEPEC,COLONIA,700029167.0
12536,12537,11860,DISTRITO FEDERAL,MIGUEL HIDALGO,OBSERVATORIO,COLONIA,700029167.0
12537,12538,11870,DISTRITO FEDERAL,MIGUEL HIDALGO,TACUBAYA,COLONIA,700029167.0
12538,12539,11910,DISTRITO FEDERAL,MIGUEL HIDALGO,LOMAS DE BEZARES,COLONIA,700029167.0
12539,12540,11930,DISTRITO FEDERAL,MIGUEL HIDALGO,LOMAS DE REFORMA,COLONIA,700029167.0
12540,12541,11950,DISTRITO FEDERAL,MIGUEL HIDALGO,PLAN DE BARRANCAS,COLONIA,700029167.0
12541,12542,12000,DISTRITO FEDERAL,MILPA ALTA,BARRIO LOS ANGELES,BARRIO,720607724.0
12542,12543,12000,DISTRITO FEDERAL,MILPA ALTA,BARRIO SAN MATEO,BARRIO,720607724.0
12543,12544,12000,DISTRITO FEDERAL,MILPA ALTA,BARRIO SANTA CRUZ,BARRIO,720607724.0
12544,12545,12000,DISTRITO FEDERAL,MILPA ALTA,BARRIO SANTA MARTHA,BARRIO,720607724.0
12545,12546,12000,DISTRITO FEDERAL,MILPA ALTA,CENTRO MILPA ALTA,BARRIO,720607724.0
12546,12547,12000,DISTRITO FEDERAL,MILPA ALTA,BARRIO LA CONCEPCION,BARRIO,720607724.0
12547,12548,12000,DISTRITO FEDERAL,MILPA ALTA,BARRIO LA LUZ,BARRIO,720607724.0
12548,12549,12070,DISTRITO FEDERAL,MILPA ALTA,BARRIO SAN AGUSTIN,BARRIO,720607724.0
12549,12550,12080,DISTRITO FEDERAL,MILPA ALTA,PUEBLO SAN AGUSTIN OHTENCO,PUEBLO,720607724.0
12550,12551,12100,DISTRITO FEDERAL,MILPA ALTA,BARRIO TENANTITLA,BARRIO,720607724.0
